SNO,Date,Time,ADC_S1,Humidity_pct_S1,Temp_C_S1,Voltage_V_S1,ADC_S2,Humidity_pct_S2,Temp_C_S2,Voltage_V_S2,Running_Time
8317,12-11-2025,16:08:28:172691,84,60.79,23.93,2.73,82.0,58.58,24.16,2.71,02:19:24
8318,12-11-2025,16:08:29:181689,84,60.8,23.94,2.72,82.0,58.59,24.17,2.7,02:19:25
8319,12-11-2025,16:08:30:191690,84,60.8,23.94,2.72,82.0,58.59,24.17,2.7,02:19:26
8320,12-11-2025,16:08:31:201688,84,60.83,23.94,2.71,82.0,58.62,24.17,2.69,02:19:27
8321,12-11-2025,16:08:32:211691,84,60.83,23.94,2.71,82.0,58.62,24.17,2.69,02:19:28
8322,12-11-2025,16:08:33:216689,83,60.84,23.95,2.72,81.0,58.63,24.18,2.7,02:19:29
8323,12-11-2025,16:08:34:226690,83,60.86,23.95,2.71,81.0,58.65,24.18,2.69,02:19:30
8324,12-11-2025,16:08:35:236689,84,60.88,23.95,2.72,82.0,58.67,24.18,2.7,02:19:31
8325,12-11-2025,16:08:36:246691,83,60.9,23.95,2.73,81.0,58.69,24.18,2.71,02:19:32
8326,12-11-2025,16:08:37:256688,83,60.92,23.95,2.73,81.0,58.71,24.18,2.71,02:19:33
8327,12-11-2025,16:08:38:266690,83,60.95,23.95,2.72,81.0,58.74,24.18,2.7,02:19:34
8328,12-11-2025,16:08:39:267689,84,60.93,23.95,2.73,82.0,58.72,24.18,2.71,02:19:35
8329,12-11-2025,16:08:40:277690,83,60.92,23.95,2.72,82.0,58.71,24.18,2.7,02:19:36
8330,12-11-2025,16:08:41:287688,83,60.92,23.95,2.73,82.0,58.71,24.18,2.72,02:19:37
8331,12-11-2025,16:08:42:297691,83,60.9,23.95,2.73,82.0,58.69,24.18,2.72,02:19:38
8332,12-11-2025,16:08:43:307689,84,60.9,23.96,2.72,82.0,58.69,24.19,2.71,02:19:39
8333,12-11-2025,16:08:44:307690,83,60.87,23.96,2.72,81.0,58.66,24.19,2.71,02:19:40
8334,12-11-2025,16:08:45:317690,83,60.87,23.96,2.71,81.0,58.66,24.19,2.7,02:19:41
8335,12-11-2025,16:08:46:327691,84,60.84,23.96,2.73,82.0,58.63,24.19,2.72,02:19:42
8336,12-11-2025,16:08:47:337688,84,60.84,23.97,2.72,82.0,58.63,24.2,2.71,02:19:43
8337,12-11-2025,16:08:48:338690,83,60.85,23.97,2.71,81.0,58.64,24.2,2.7,02:19:44
8338,12-11-2025,16:08:49:338688,83,60.87,23.97,2.72,81.0,58.66,24.2,2.71,02:19:45
8339,12-11-2025,16:08:50:348691,83,60.85,23.98,2.72,81.0,58.64,24.21,2.71,02:19:46
8340,12-11-2025,16:08:51:348688,84,60.83,23.98,2.72,82.0,58.62,24.21,2.71,02:19:47
8341,12-11-2025,16:08:52:358695,84,60.79,23.98,2.72,82.0,58.58,24.21,2.71,02:19:48
8342,12-11-2025,16:08:53:366688,84,60.78,23.99,2.73,82.0,58.57,24.22,2.72,02:19:49
8343,12-11-2025,16:08:54:367714,85,60.75,23.99,2.72,83.0,58.54,24.22,2.71,02:19:50
8344,12-11-2025,16:08:55:377689,85,60.71,23.99,2.72,83.0,58.5,24.22,2.71,02:19:51
8345,12-11-2025,16:08:56:389692,86,60.66,24.0,2.71,84.0,58.45,24.23,2.7,02:19:52
8346,12-11-2025,16:08:57:395693,86,60.62,24.0,2.72,84.0,58.41,24.23,2.71,02:19:53
8347,12-11-2025,16:08:58:396688,85,60.59,24.0,2.71,83.0,58.38,24.23,2.69,02:19:54
8348,12-11-2025,16:08:59:396692,85,60.56,24.01,2.72,82.0,58.35,24.24,2.7,02:19:55
8349,12-11-2025,16:09:00:406687,85,60.54,24.01,2.73,82.0,58.33,24.24,2.71,02:19:56
8350,12-11-2025,16:09:01:416691,85,60.54,24.01,2.72,82.0,58.33,24.24,2.71,02:19:57
8351,12-11-2025,16:09:02:426687,85,60.52,24.02,2.72,82.0,58.31,24.25,2.71,02:19:58
8352,12-11-2025,16:09:03:426692,85,60.51,24.02,2.72,82.0,58.3,24.25,2.71,02:19:59
8353,12-11-2025,16:09:04:436687,85,60.49,24.02,2.72,83.0,58.28,24.25,2.71,02:20:00
8354,12-11-2025,16:09:05:444692,84,60.51,24.03,2.7,82.0,58.3,24.26,2.69,02:20:01
8355,12-11-2025,16:09:06:444673,85,60.5,24.03,2.73,82.0,58.29,24.26,2.72,02:20:02
8356,12-11-2025,16:09:07:483691,85,60.45,24.03,2.7,82.0,58.24,24.26,2.69,02:20:03
8357,12-11-2025,16:09:08:489688,85,60.44,24.03,2.72,82.0,58.23,24.26,2.71,02:20:04
8358,12-11-2025,16:09:09:499688,85,60.41,24.04,2.72,82.0,58.2,24.27,2.71,02:20:05
8359,12-11-2025,16:09:10:509690,85,60.41,24.04,2.72,82.0,58.2,24.27,2.71,02:20:06
8360,12-11-2025,16:09:11:519688,84,60.42,24.04,2.72,81.0,58.21,24.27,2.71,02:20:07
8361,12-11-2025,16:09:12:529690,84,60.43,24.04,2.72,81.0,58.22,24.27,2.71,02:20:08
8362,12-11-2025,16:09:13:539688,84,60.46,24.04,2.72,81.0,58.25,24.27,2.71,02:20:09
8363,12-11-2025,16:09:14:549691,84,60.46,24.05,2.72,81.0,58.25,24.28,2.71,02:20:10
8364,12-11-2025,16:09:15:549675,84,60.47,24.05,2.72,81.0,58.26,24.28,2.71,02:20:11
8365,12-11-2025,16:09:16:549673,84,60.44,24.05,2.73,81.0,58.23,24.28,2.72,02:20:12
8366,12-11-2025,16:09:17:551672,84,60.45,24.05,2.72,81.0,58.24,24.28,2.71,02:20:13
8367,12-11-2025,16:09:18:551673,84,60.48,24.05,2.72,81.0,58.27,24.28,2.71,02:20:14
8368,12-11-2025,16:09:19:551673,84,60.49,24.06,2.72,81.0,58.28,24.29,2.71,02:20:15
8369,12-11-2025,16:09:20:553687,83,60.5,24.06,2.73,80.0,58.29,24.29,2.72,02:20:16
8370,12-11-2025,16:09:21:563690,83,60.5,24.06,2.73,80.0,58.29,24.29,2.72,02:20:17
8371,12-11-2025,16:09:22:573688,84,60.5,24.06,2.72,81.0,58.29,24.29,2.71,02:20:18
8372,12-11-2025,16:09:23:574691,83,60.48,24.06,2.72,80.0,58.27,24.29,2.71,02:20:19
8373,12-11-2025,16:09:24:584688,84,60.48,24.06,2.73,81.0,58.27,24.29,2.72,02:20:20
8374,12-11-2025,16:09:25:594689,83,60.47,24.06,2.72,80.0,58.26,24.29,2.71,02:20:21
8375,12-11-2025,16:09:26:604688,84,60.47,24.06,2.73,81.0,58.26,24.29,2.72,02:20:22
8376,12-11-2025,16:09:27:606678,84,60.45,24.07,2.72,81.0,58.24,24.3,2.71,02:20:23
8377,12-11-2025,16:09:28:606673,84,60.44,24.07,2.72,81.0,58.23,24.3,2.71,02:20:24
8378,12-11-2025,16:09:29:606675,84,60.43,24.07,2.72,81.0,58.22,24.3,2.71,02:20:25
8379,12-11-2025,16:09:30:606673,85,60.4,24.07,2.72,82.0,58.19,24.3,2.71,02:20:26
8380,12-11-2025,16:09:31:606675,85,60.39,24.08,2.72,82.0,58.18,24.31,2.71,02:20:27
8381,12-11-2025,16:09:32:615685,85,60.35,24.08,2.73,82.0,58.14,24.31,2.72,02:20:28
8382,12-11-2025,16:09:33:625692,85,60.33,24.08,2.71,82.0,58.12,24.31,2.7,02:20:29
8383,12-11-2025,16:09:34:635686,85,60.31,24.08,2.72,82.0,58.1,24.31,2.71,02:20:30
8384,12-11-2025,16:09:35:645692,85,60.29,24.09,2.72,82.0,58.08,24.32,2.71,02:20:31
8385,12-11-2025,16:09:36:655686,86,60.28,24.09,2.72,83.0,58.07,24.32,2.71,02:20:32
8386,12-11-2025,16:09:37:657693,85,60.26,24.09,2.72,82.0,58.05,24.32,2.71,02:20:33
8387,12-11-2025,16:09:38:667686,85,60.22,24.09,2.73,82.0,58.01,24.32,2.72,02:20:34
8388,12-11-2025,16:09:39:670691,85,60.22,24.09,2.72,82.0,58.01,24.32,2.71,02:20:35
8389,12-11-2025,16:09:40:680686,85,60.18,24.1,2.71,82.0,57.97,24.33,2.7,02:20:36
8390,12-11-2025,16:09:41:690693,85,60.18,24.1,2.71,82.0,57.97,24.33,2.69,02:20:37
8391,12-11-2025,16:09:42:700716,85,60.19,24.1,2.71,82.0,57.98,24.33,2.69,02:20:38
8392,12-11-2025,16:09:43:705673,85,60.17,24.1,2.72,82.0,57.96,24.33,2.7,02:20:39
8393,12-11-2025,16:09:44:715688,85,60.19,24.11,2.71,82.0,57.98,24.34,2.69,02:20:40
8394,12-11-2025,16:09:45:725690,85,60.18,24.11,2.72,82.0,57.97,24.34,2.7,02:20:41
8395,12-11-2025,16:09:46:726690,86,60.19,24.11,2.72,83.0,57.98,24.34,2.7,02:20:42
8396,12-11-2025,16:09:47:731675,85,60.17,24.11,2.72,82.0,57.96,24.34,2.7,02:20:43
8397,12-11-2025,16:09:48:735685,86,60.13,24.12,2.73,83.0,57.92,24.35,2.71,02:20:44
8398,12-11-2025,16:09:49:740673,86,60.12,24.12,2.72,83.0,57.91,24.35,2.7,02:20:45
8399,12-11-2025,16:09:50:745669,86,60.06,24.12,2.72,83.0,57.85,24.35,2.7,02:20:46
8400,12-11-2025,16:09:51:746688,86,60.03,24.13,2.72,83.0,57.82,24.36,2.7,02:20:47
8401,12-11-2025,16:09:52:756688,86,60.01,24.13,2.72,83.0,57.8,24.36,2.7,02:20:48
8402,12-11-2025,16:09:53:766691,85,59.99,24.13,2.71,82.0,57.78,24.36,2.69,02:20:49
8403,12-11-2025,16:09:54:771672,85,59.98,24.13,2.71,82.0,57.77,24.36,2.69,02:20:50
8404,12-11-2025,16:09:55:781687,86,59.97,24.14,2.71,83.0,57.76,24.37,2.69,02:20:51
8405,12-11-2025,16:09:56:786690,85,59.96,24.14,2.72,82.0,57.75,24.37,2.7,02:20:52
8406,12-11-2025,16:09:57:796688,85,59.96,24.14,2.72,82.0,57.75,24.37,2.7,02:20:53
8407,12-11-2025,16:09:58:806691,85,59.97,24.14,2.73,82.0,57.76,24.37,2.71,02:20:54
8408,12-11-2025,16:09:59:816688,85,59.98,24.14,2.72,82.0,57.77,24.37,2.7,02:20:55
8409,12-11-2025,16:10:00:816691,84,59.98,24.14,2.72,82.0,57.77,24.37,2.7,02:20:56
8410,12-11-2025,16:10:01:826687,85,59.99,24.14,2.72,82.0,57.78,24.37,2.7,02:20:57
8411,12-11-2025,16:10:02:836692,85,59.98,24.14,2.72,82.0,57.77,24.37,2.7,02:20:58
8412,12-11-2025,16:10:03:846688,84,59.99,24.14,2.71,81.0,57.78,24.37,2.69,02:21:00
8413,12-11-2025,16:10:04:846691,84,60.0,24.14,2.72,81.0,57.79,24.37,2.7,02:21:01
8414,12-11-2025,16:10:05:856688,84,60.0,24.14,2.72,81.0,57.79,24.37,2.7,02:21:02
8415,12-11-2025,16:10:06:857691,84,60.0,24.15,2.72,81.0,57.79,24.38,2.7,02:21:03
8416,12-11-2025,16:10:07:867688,84,60.01,24.15,2.72,81.0,57.8,24.38,2.7,02:21:04
8417,12-11-2025,16:10:08:877691,84,60.0,24.15,2.7,81.0,57.79,24.38,2.68,02:21:05
8418,12-11-2025,16:10:09:887687,85,59.98,24.15,2.72,82.0,57.77,24.38,2.7,02:21:06
8419,12-11-2025,16:10:10:897692,85,59.97,24.15,2.72,82.0,57.76,24.38,2.7,02:21:07
8420,12-11-2025,16:10:11:905688,85,59.95,24.16,2.72,81.0,57.74,24.39,2.7,02:21:08
8421,12-11-2025,16:10:12:910674,85,59.94,24.16,2.72,81.0,57.73,24.39,2.7,02:21:09
8422,12-11-2025,16:10:13:916690,85,59.93,24.16,2.72,81.0,57.72,24.39,2.7,02:21:10
8423,12-11-2025,16:10:14:918689,85,59.91,24.17,2.73,81.0,57.7,24.4,2.71,02:21:11
8424,12-11-2025,16:10:15:923689,85,59.89,24.17,2.72,81.0,57.68,24.4,2.7,02:21:12
8425,12-11-2025,16:10:16:929704,85,59.86,24.17,2.71,81.0,57.65,24.4,2.69,02:21:13
8426,12-11-2025,16:10:17:939690,84,59.85,24.17,2.71,81.0,57.64,24.4,2.69,02:21:14
8427,12-11-2025,16:10:18:943675,85,59.84,24.18,2.71,82.0,57.63,24.41,2.69,02:21:15
8428,12-11-2025,16:10:19:958687,85,59.82,24.18,2.7,82.0,57.61,24.41,2.68,02:21:16
8429,12-11-2025,16:10:20:963674,85,59.8,24.18,2.71,82.0,57.59,24.41,2.69,02:21:17
8430,12-11-2025,16:10:21:973690,85,59.78,24.18,2.72,82.0,57.57,24.41,2.7,02:21:18
8431,12-11-2025,16:10:22:983688,85,59.76,24.18,2.72,82.0,57.55,24.41,2.7,02:21:19
8432,12-11-2025,16:10:23:983691,85,59.76,24.18,2.72,82.0,57.55,24.41,2.7,02:21:20
8433,12-11-2025,16:10:24:987687,85,59.76,24.19,2.72,82.0,57.55,24.42,2.7,02:21:21
8434,12-11-2025,16:10:25:988691,85,59.76,24.19,2.73,82.0,57.55,24.42,2.71,02:21:22
8435,12-11-2025,16:10:26:998689,85,59.74,24.19,2.72,82.0,57.53,24.42,2.7,02:21:23
8436,12-11-2025,16:10:28:008691,85,59.73,24.19,2.71,82.0,57.52,24.42,2.69,02:21:24
8437,12-11-2025,16:10:29:008688,85,59.72,24.2,2.71,82.0,57.51,24.43,2.69,02:21:25
8438,12-11-2025,16:10:30:018691,85,59.68,24.2,2.72,82.0,57.47,24.43,2.7,02:21:26
8439,12-11-2025,16:10:31:028691,85,59.68,24.2,2.71,82.0,57.47,24.43,2.69,02:21:27
8440,12-11-2025,16:10:32:033673,85,59.65,24.2,2.71,82.0,57.44,24.43,2.69,02:21:28
8441,12-11-2025,16:10:33:033690,85,59.63,24.2,2.72,82.0,57.42,24.43,2.7,02:21:29
8442,12-11-2025,16:10:34:037688,85,59.63,24.21,2.72,82.0,57.42,24.44,2.7,02:21:30
8443,12-11-2025,16:10:35:045688,85,59.63,24.21,2.72,82.0,57.42,24.44,2.7,02:21:31
8444,12-11-2025,16:10:36:046690,85,59.62,24.21,2.73,82.0,57.41,24.44,2.71,02:21:32
8445,12-11-2025,16:10:37:056687,84,59.62,24.22,2.72,81.0,57.41,24.45,2.7,02:21:33
8446,12-11-2025,16:10:38:066688,85,59.6,24.22,2.71,82.0,57.39,24.45,2.69,02:21:34
8447,12-11-2025,16:10:39:076688,84,59.58,24.22,2.7,81.0,57.37,24.45,2.68,02:21:35
8448,12-11-2025,16:10:40:086690,84,59.58,24.22,2.71,81.0,57.37,24.45,2.69,02:21:36
8449,12-11-2025,16:10:41:096688,84,59.58,24.22,2.71,81.0,57.37,24.45,2.69,02:21:37
8450,12-11-2025,16:10:42:096826,85,59.57,24.23,2.72,82.0,57.36,24.46,2.7,02:21:38
8451,12-11-2025,16:10:43:104688,84,59.57,24.23,2.72,81.0,57.36,24.46,2.7,02:21:39
8452,12-11-2025,16:10:44:114690,84,59.56,24.23,2.72,81.0,57.35,24.46,2.7,02:21:40
8453,12-11-2025,16:10:45:115690,84,59.56,24.23,2.72,81.0,57.35,24.46,2.7,02:21:41
8454,12-11-2025,16:10:46:120675,84,59.55,24.24,2.72,81.0,57.34,24.47,2.7,02:21:42
8455,12-11-2025,16:10:47:130685,84,59.56,24.24,2.72,80.0,57.35,24.47,2.7,02:21:43
8456,12-11-2025,16:10:48:132691,84,59.56,24.24,2.73,80.0,57.35,24.47,2.71,02:21:44
8457,12-11-2025,16:10:49:142686,83,59.57,24.24,2.72,79.0,57.36,24.47,2.7,02:21:45
8458,12-11-2025,16:10:50:142692,84,59.57,24.24,2.72,80.0,57.36,24.47,2.7,02:21:46
8459,12-11-2025,16:10:51:152686,83,59.57,24.24,2.72,79.0,57.36,24.47,2.7,02:21:47
8460,12-11-2025,16:10:52:152691,84,59.57,24.25,2.72,80.0,57.36,24.48,2.7,02:21:48
8461,12-11-2025,16:10:53:162691,84,59.57,24.25,2.72,80.0,57.36,24.48,2.7,02:21:49
8462,12-11-2025,16:10:54:172693,84,59.55,24.25,2.71,80.0,57.34,24.48,2.69,02:21:50
8463,12-11-2025,16:10:55:174686,84,59.53,24.25,2.72,80.0,57.32,24.48,2.7,02:21:51
8464,12-11-2025,16:10:56:184692,85,59.51,24.25,2.71,81.0,57.3,24.48,2.69,02:21:52
8465,12-11-2025,16:10:57:194685,84,59.51,24.25,2.72,80.0,57.3,24.48,2.7,02:21:53
8466,12-11-2025,16:10:58:204691,84,59.49,24.25,2.72,80.0,57.28,24.48,2.7,02:21:54
8467,12-11-2025,16:10:59:214685,84,59.49,24.25,2.72,80.0,57.28,24.48,2.7,02:21:55
8468,12-11-2025,16:11:00:224706,84,59.49,24.26,2.72,79.0,57.28,24.49,2.7,02:21:56
8469,12-11-2025,16:11:01:232685,84,59.5,24.26,2.73,80.0,57.29,24.49,2.71,02:21:57
8470,12-11-2025,16:11:02:242692,84,59.49,24.26,2.72,79.0,57.28,24.49,2.7,02:21:58
8471,12-11-2025,16:11:03:252686,85,59.49,24.26,2.73,80.0,57.28,24.49,2.71,02:21:59
8472,12-11-2025,16:11:04:262692,85,59.46,24.26,2.72,80.0,57.25,24.49,2.7,02:22:00
8473,12-11-2025,16:11:05:263686,85,59.44,24.27,2.72,80.0,57.23,24.5,2.7,02:22:01
8474,12-11-2025,16:11:06:273692,85,59.44,24.27,2.72,80.0,57.23,24.5,2.7,02:22:02
8475,12-11-2025,16:11:07:285687,85,59.42,24.27,2.72,80.0,57.21,24.5,2.7,02:22:03
8476,12-11-2025,16:11:08:295693,85,59.4,24.27,2.71,80.0,57.19,24.5,2.69,02:22:04
8477,12-11-2025,16:11:09:305685,85,59.4,24.27,2.72,80.0,57.19,24.5,2.7,02:22:05
8478,12-11-2025,16:11:10:305691,85,59.4,24.28,2.72,80.0,57.19,24.51,2.7,02:22:06
8479,12-11-2025,16:11:11:315685,85,59.38,24.28,2.72,80.0,57.17,24.51,2.7,02:22:07
8480,12-11-2025,16:11:12:325692,86,59.37,24.28,2.72,81.0,57.16,24.51,2.7,02:22:08
8481,12-11-2025,16:11:13:335686,85,59.35,24.28,2.72,80.0,57.14,24.51,2.7,02:22:09
8482,12-11-2025,16:11:14:337693,85,59.33,24.28,2.72,80.0,57.12,24.51,2.7,02:22:10
8483,12-11-2025,16:11:15:347686,85,59.33,24.29,2.73,81.0,57.12,24.52,2.71,02:22:11
8484,12-11-2025,16:11:16:357692,86,59.31,24.29,2.71,81.0,57.1,24.52,2.69,02:22:12
8485,12-11-2025,16:11:17:362674,85,59.3,24.29,2.72,80.0,57.09,24.52,2.7,02:22:13
8486,12-11-2025,16:11:18:363686,85,59.29,24.29,2.73,81.0,57.08,24.52,2.71,02:22:14
8487,12-11-2025,16:11:19:369691,84,59.29,24.29,2.72,80.0,57.08,24.52,2.7,02:22:15
8488,12-11-2025,16:11:20:376687,85,59.3,24.3,2.72,80.0,57.09,24.53,2.7,02:22:16
8489,12-11-2025,16:11:21:381670,85,59.29,24.3,2.72,81.0,57.08,24.53,2.7,02:22:17
8490,12-11-2025,16:11:22:391688,85,59.3,24.3,2.73,81.0,57.09,24.53,2.71,02:22:18
8491,12-11-2025,16:11:23:401688,84,59.28,24.3,2.71,80.0,57.07,24.53,2.69,02:22:19
8492,12-11-2025,16:11:24:404691,84,59.29,24.3,2.72,80.0,57.08,24.53,2.7,02:22:20
8493,12-11-2025,16:11:25:410689,84,59.31,24.3,2.72,80.0,57.1,24.53,2.7,02:22:21
8494,12-11-2025,16:11:26:420690,84,59.31,24.3,2.72,80.0,57.1,24.53,2.7,02:22:22
8495,12-11-2025,16:11:27:430687,84,59.3,24.3,2.72,79.0,57.09,24.53,2.7,02:22:23
8496,12-11-2025,16:11:28:440688,84,59.3,24.3,2.72,79.0,57.09,24.53,2.7,02:22:24
8497,12-11-2025,16:11:29:450687,84,59.3,24.3,2.72,79.0,57.09,24.53,2.7,02:22:25
8498,12-11-2025,16:11:30:455669,84,59.29,24.3,2.72,80.0,57.08,24.53,2.7,02:22:26
8499,12-11-2025,16:11:31:457687,85,59.28,24.3,2.72,81.0,57.07,24.53,2.7,02:22:27
8500,12-11-2025,16:11:32:467688,85,59.26,24.31,2.71,81.0,57.05,24.54,2.69,02:22:28
8501,12-11-2025,16:11:33:477689,85,59.25,24.31,2.72,81.0,57.04,24.54,2.7,02:22:29
8502,12-11-2025,16:11:34:478740,85,59.23,24.31,2.66,81.0,57.02,24.54,2.64,02:22:30
8503,12-11-2025,16:11:35:488688,85,59.21,24.31,2.73,81.0,57.0,24.54,2.71,02:22:31
8504,12-11-2025,16:11:36:498690,85,59.2,24.31,2.72,81.0,56.99,24.54,2.7,02:22:32
8505,12-11-2025,16:11:37:508688,85,59.19,24.32,2.72,81.0,56.98,24.55,2.7,02:22:33
8506,12-11-2025,16:11:38:518690,85,59.19,24.32,2.73,81.0,56.98,24.55,2.71,02:22:34
8507,12-11-2025,16:11:39:528688,85,59.18,24.32,2.73,81.0,56.97,24.55,2.71,02:22:35
8508,12-11-2025,16:11:40:538690,86,59.18,24.32,2.72,82.0,56.97,24.55,2.7,02:22:36
8509,12-11-2025,16:11:41:548688,86,59.14,24.32,2.73,82.0,56.93,24.55,2.71,02:22:37
8510,12-11-2025,16:11:42:558690,86,59.13,24.33,2.72,82.0,56.92,24.56,2.7,02:22:38
8511,12-11-2025,16:11:43:559689,86,59.1,24.33,2.72,82.0,56.89,24.56,2.7,02:22:39
8512,12-11-2025,16:11:44:569690,86,59.08,24.33,2.72,82.0,56.87,24.56,2.7,02:22:40
8513,12-11-2025,16:11:45:569690,86,59.06,24.34,2.73,82.0,56.85,24.57,2.71,02:22:41
8514,12-11-2025,16:11:46:579690,86,59.07,24.34,2.73,82.0,56.86,24.57,2.71,02:22:42
8515,12-11-2025,16:11:47:589688,85,59.05,24.34,2.71,81.0,56.84,24.57,2.69,02:22:43
8516,12-11-2025,16:11:48:599690,85,59.05,24.34,2.72,82.0,56.84,24.57,2.7,02:22:44
8517,12-11-2025,16:11:49:609688,85,59.06,24.35,2.73,81.0,56.85,24.58,2.71,02:22:45
8518,12-11-2025,16:11:50:619690,85,59.07,24.35,2.72,82.0,56.86,24.58,2.7,02:22:46
8519,12-11-2025,16:11:51:623687,85,59.08,24.35,2.73,81.0,56.87,24.58,2.71,02:22:47
8520,12-11-2025,16:11:52:625691,85,59.07,24.35,2.72,82.0,56.86,24.58,2.7,02:22:48
8521,12-11-2025,16:11:53:627690,85,59.07,24.36,2.73,82.0,56.86,24.59,2.71,02:22:49
8522,12-11-2025,16:11:54:637691,85,59.06,24.36,2.72,82.0,56.85,24.59,2.7,02:22:50
8523,12-11-2025,16:11:55:647691,85,59.05,24.36,2.71,82.0,56.84,24.59,2.69,02:22:51
8524,12-11-2025,16:11:56:657690,86,59.03,24.36,2.7,83.0,56.82,24.59,2.68,02:22:52
8525,12-11-2025,16:11:57:667777,86,59.03,24.37,2.7,83.0,56.82,24.6,2.68,02:22:53
8526,12-11-2025,16:11:58:677690,85,58.99,24.37,2.72,82.0,56.78,24.6,2.7,02:22:54
8527,12-11-2025,16:11:59:687713,86,58.97,24.37,2.72,83.0,56.76,24.6,2.7,02:22:55
8528,12-11-2025,16:12:00:697690,85,58.96,24.37,2.72,82.0,56.75,24.6,2.7,02:22:56
8529,12-11-2025,16:12:01:707688,86,58.94,24.37,2.72,83.0,56.73,24.6,2.7,02:22:57
8530,12-11-2025,16:12:02:707691,86,58.95,24.38,2.73,83.0,56.74,24.61,2.71,02:22:58
8531,12-11-2025,16:12:03:709711,86,58.93,24.38,2.72,83.0,56.72,24.61,2.7,02:22:59
8532,12-11-2025,16:12:04:719690,86,58.92,24.38,2.72,83.0,56.71,24.61,2.7,02:23:00
8533,12-11-2025,16:12:05:729689,86,58.91,24.38,2.73,83.0,56.7,24.61,2.71,02:23:01
8534,12-11-2025,16:12:06:735743,85,58.91,24.38,2.72,82.0,56.7,24.61,2.7,02:23:02
8535,12-11-2025,16:12:07:735821,85,58.9,24.38,2.72,82.0,56.69,24.61,2.7,02:23:03
8536,12-11-2025,16:12:08:745691,85,58.92,24.38,2.72,82.0,56.71,24.61,2.7,02:23:04
8537,12-11-2025,16:12:09:755688,85,58.94,24.38,2.73,82.0,56.73,24.61,2.71,02:23:05
8538,12-11-2025,16:12:10:765690,84,58.93,24.38,2.72,81.0,56.72,24.61,2.7,02:23:06
8539,12-11-2025,16:12:11:775688,84,58.94,24.38,2.71,81.0,56.73,24.61,2.69,02:23:07
8540,12-11-2025,16:12:12:776691,84,58.95,24.38,2.7,81.0,56.74,24.61,2.68,02:23:08
8541,12-11-2025,16:12:13:779675,84,58.96,24.38,2.73,81.0,56.75,24.61,2.71,02:23:09
8542,12-11-2025,16:12:14:779675,84,58.95,24.39,2.72,80.0,56.74,24.62,2.7,02:23:10
8543,12-11-2025,16:12:15:779675,85,58.94,24.39,2.72,82.0,56.73,24.62,2.7,02:23:11
8544,12-11-2025,16:12:16:779675,85,58.91,24.39,2.72,81.0,56.7,24.62,2.7,02:23:12
8545,12-11-2025,16:12:17:779672,85,58.9,24.39,2.72,81.0,56.69,24.62,2.7,02:23:13
8546,12-11-2025,16:12:18:787686,85,58.89,24.39,2.73,81.0,56.68,24.62,2.71,02:23:14
8547,12-11-2025,16:12:19:797688,85,58.89,24.39,2.71,81.0,56.68,24.62,2.69,02:23:15
8548,12-11-2025,16:12:20:807698,85,58.87,24.39,2.73,81.0,56.66,24.62,2.71,02:23:16
8549,12-11-2025,16:12:21:817688,85,58.86,24.39,2.72,81.0,56.65,24.62,2.7,02:23:17
8550,12-11-2025,16:12:22:818688,84,58.86,24.39,2.73,80.0,56.65,24.62,2.71,02:23:18
8551,12-11-2025,16:12:23:818691,84,58.85,24.39,2.72,80.0,56.64,24.62,2.7,02:23:19
8552,12-11-2025,16:12:24:828688,85,58.85,24.39,2.72,81.0,56.64,24.62,2.7,02:23:20
8553,12-11-2025,16:12:25:834675,84,58.85,24.4,2.72,80.0,56.64,24.63,2.7,02:23:21
8554,12-11-2025,16:12:26:838685,85,58.83,24.4,2.73,81.0,56.62,24.63,2.71,02:23:22
8555,12-11-2025,16:12:27:838692,85,58.83,24.4,2.72,81.0,56.62,24.63,2.7,02:23:23
8556,12-11-2025,16:12:28:848685,84,58.83,24.4,2.72,80.0,56.62,24.63,2.7,02:23:25
8557,12-11-2025,16:12:29:858691,85,58.82,24.4,2.73,82.0,56.61,24.63,2.71,02:23:26
8558,12-11-2025,16:12:30:864686,84,58.83,24.4,2.73,81.0,56.62,24.63,2.71,02:23:27
8559,12-11-2025,16:12:31:867691,84,58.83,24.4,2.7,81.0,56.62,24.63,2.68,02:23:28
8560,12-11-2025,16:12:32:874672,84,58.83,24.4,2.71,81.0,56.62,24.63,2.69,02:23:29
8561,12-11-2025,16:12:33:884687,84,58.82,24.4,2.71,81.0,56.61,24.63,2.69,02:23:30
8562,12-11-2025,16:12:34:894691,85,58.83,24.41,2.72,82.0,56.62,24.64,2.7,02:23:31
8563,12-11-2025,16:12:35:904687,85,58.82,24.41,2.72,82.0,56.61,24.64,2.7,02:23:32
8564,12-11-2025,16:12:36:914691,85,58.82,24.41,2.72,82.0,56.61,24.64,2.7,02:23:33
8565,12-11-2025,16:12:37:924686,85,58.81,24.41,2.73,81.0,56.6,24.64,2.71,02:23:34
8566,12-11-2025,16:12:38:924691,84,58.81,24.41,2.72,80.0,56.6,24.64,2.7,02:23:35
8567,12-11-2025,16:12:39:934686,84,58.82,24.41,2.73,81.0,56.61,24.64,2.71,02:23:36
8568,12-11-2025,16:12:40:937690,84,58.8,24.42,2.71,81.0,56.59,24.65,2.69,02:23:37
